
========== Episode 1 ==========
[00:00:21] 好考一下大。
[00:11:59] 呆就是需要别人保护的小孩子是不是呆呆是不
[00:12:07] 是特别需要别人的呵护？
[00:12:11] 扶住需要别人扶住，扶住不动的小孩子就是呆是吧？
[00:12:23] 好，我们继续发挥我们的想象力。
[00:12:27] 好，这不是子吗？
[00:12:29] 是两个手对吗？
[00:12:31] 好，我现在把它变一下，
[00:12:35] 变成这样是不是没有右手？
[00:12:40] 这个字认识吗？
[00:12:45] 结很好，孑然一身。
[00:12:50] 孑然一身是什么意思？
[00:12:52] 是不是孤孤单单你想一个小孩子他少了一只右手？
[00:12:58] 大家都不愿意和他玩，所以他只能自己玩。
[00:13:03] 孤孤单单穷穷竭力残废了是不是？
[00:13:07] 好，有同学说了，我们这节是相义课。
[00:13:11] 老师你为什么讲这么多跟汉字相关的知识？
[00:13:15] 好，告诉大家，其实我们的象意就是这么来的。
[00:13:20] 一会儿我们在看象义的时候，其实你就会发现，
[00:13:25] 很多象意的组合通过你的想象力是根本不用去记的。
[00:13:31] 为什么不用去记呢？
[00:13:32] 因为像义你是记不完的。
[00:13:35] 我们在宇宙当中，万事万物都可以用天干地支来囊括进去，
[00:13:43] 太极是其大无外，其小无内，是吧？
[00:13:48] 所有的东西都可以，你说你要记多少？
[00:13:53] 所以我们只有通过了解了他是怎么来的，
[00:13:58] 知道了它运作的原理。
[00:14:01] 那么我们看到东西之后，
[00:14:04] 可以自觉的和我们的天干地支、八门八神等等联系在一起。
[00:14:12] 这样的话当你看到一个客观事物的时候，
[00:14:17] 你自然就能够把它转化为天干地支。
[00:14:21] 当你看到意象组合的时候，
[00:14:25] 你自然能够和万物连接起来，这就叫做万物类相。
[00:14:31] 背道德经这个小意思，
[00:14:34] 咱现在上课的很多学员都已经背过了，是不是？
[00:14:41] 好，有了这个认识之后，我们来重新审视一下我们学过的石天干相一。
[00:14:49] 好，这张表大家是不是很熟悉？
[00:14:52] 曾经看过很多遍，尤其是在断局的时候？
[00:14:58] 每每断绝的时候，身边都背着笔记本抄好的笔记本，
[00:15:05] 断到了一个工位，赶紧翻一翻，直符代表什么？
[00:15:12] 好，是不是大家现在的状态。
[00:15:22] 好，为什么大家要去翻呢？
[00:15:26] 是因为大家对这个钾它本身的含义并不是特别清楚。
[00:15:33] 好，现在你想一想，这个甲我们提到甲的时候，
[00:15:39] 你先不要想它代表什么事物，你先想他都有什么特征，甲构有。
[00:15:46] 什么特征。
[00:15:50] 想一想外壳头大还有。
[00:15:56] 什么。
[00:16:01] 高的很好。
[00:16:05] 直。
[00:16:09] 还有吗？
[00:16:10] 其他同学生长坚硬，
[00:16:17] 贵的独立，大步偏翩，横着走路方正很好。
[00:16:22] 大家看一看，我们说了这个甲很多的特征，
[00:16:27] 我们看这些特征究竟是怎么来的呢？
[00:16:30] 有没有同学想过为什么甲就是外壳？
[00:16:34] 为什么甲就是头大，就是高的、就是坚硬的、贵的、有名的呢？
[00:16:42] 为什么。
[00:16:43] 它有这些含义？
[00:16:47] 你猜好，我们看一看。
[00:16:50] 第一，因为甲在十天干当中是不是排第一，
[00:16:54] 所以我们有桂林山水甲天下。
[00:16:58] 好，我们知道了甲有第一的意思。
[00:17:02] 那么为什么甲有头大的意思呢？
[00:17:05] 你看这个甲写出来之后，上边是不是像一个大坨？
[00:17:11] 刚才跟我们这个是不是有相似之处？
[00:17:16] 头很大身子很小，对不对？
[00:17:19] 所以甲又有头的意思，当然头也可以是从低转换过来的。
[00:17:26] 既然甲有头的意思，
[00:17:28] 那么这个头是不是首领，是不是地位很高？
[00:17:34] 这个头在我们人体当中是不是地位是最高的？
[00:17:39] 你说我没有手，没有脚可以，没有头可以吗？
[00:17:47] 好，那么甲我们看到这个头是不是还有脸的意思？
[00:17:51] 你看这个脸也很大是吧，还有脸的意思。
[00:17:57] 而且上。
[00:17:58] 面这个田四四方方的是不是都是它的形，
[00:18:05] 所以我们的甲根据他的脸大，
[00:18:08] 还有脸方是不是字字方方国字面方是不是还有好面子，
[00:18:17] 是不是还要有面子，喜欢面子，喜欢名牌是不是？
[00:18:23] 因为好面子脸大，他要把最好的东西放在外面，
[00:18:28] 是不是就引申出有名。
[00:18:33] 好，那么好，能不能听懂？
[00:18:36] 能听懂打一，你觉得跟着有点费劲，
[00:18:40] 打二我看一看好，都可以。
[00:18:46] 听懂。
[00:18:49] 好，你看看我们甲，从形上，从因上，刚才有个同学说，
[00:18:56] 这个甲有壳的意思，那壳怎么来的呢？
[00:19:01] 是不是甲壳或者叫甲壳是不是从形上从
[00:19:09] 阴上我们可以不断的去发散这个假。
[00:19:14] 那么我问问大家，这个我不太明白？
[00:19:20] 为什么甲是酸账呢？
[00:19:23] 有没有同。
[00:19:24] 学能给我解释一下为什么甲是酸账？
[00:19:29] 很好，团长说了，因为木的属性是酸张甲的五行属木是不是？
[00:19:37] 所以这是从甲的什么上演发出来的呢？
[00:19:48] 这是假的。
[00:19:50] 什么味道？
[00:19:52] 那五行木的味道是味道味道是酸。
[00:19:59] 是吧？
[00:20:01] 我只是五行是从甲的什么方面，如果因行意是不是，
[00:20:08] 那么这又涉及到五行，就涉及到木是吧？
[00:20:13] 有同学说非常好，是属性。
[00:20:18] 你看这个属性是不是钾的含义？
[00:20:26] 好，这个属性五行属性是不是甲的含义？
[00:20:34] 好，所以我们所有的天干也好，地支也好，八门也好，八神也好，是不是？
[00:20:42] 包括九宫，我们所有的相意都可以从三个方面去考虑。
[00:20:48] 第一个是阴，我们首先看看他谐音是什么，
[00:20:53] 通过谐音它都能组成什么样的词。
[00:20:57] 你比如说甲有甲壳是吧？
[00:21:00] 那么像现在用这个输入法打一下，就打甲，你看你还能看到什么？
[00:21:09] 就打假，你看你还能看到什么，是不是假的。
[00:21:15] 还有姜是不是还有价？
[00:21:20] 好，我们一个一个看，
[00:21:23] 为什么这个假可不可以有这个真假的假的含义，
[00:21:29] 可不可以有真假的假的含义？
[00:21:33] 可以，因为这个假是好面子的，对不对？
[00:21:37] 好面子的往往外墙中干，外边很光鲜，
[00:21:42] 可是里边却虚有其表，是吧？
[00:21:46] 叫金绪其外，败絮其中。
[00:21:48] 但如果他这个宫位有色害不好的话，
[00:21:53] 你看看这个钾可不可以是加的。
[00:21:57] 含义呢？
[00:21:60] 加为。
[00:22:01] 什么甲。
[00:22:02] 还可以是加？
[00:22:09] 有同学说我们学过这个房子不是物吗？
[00:22:14] 那为什么现在这个家又看假了呢？
[00:22:20] 有同学说有点像窗户，可以像建筑物，是不是高大的建筑物？
[00:22:26] 是父亲，家具用木做的非常好，可以用谐音。
[00:22:31] 如果这个家是家的话，你想这个家应该是一个怎样的家呢？
[00:22:37] 是我们老百姓住的普通的家吗？
[00:22:45] 政府国家是吧？
[00:22:48] 行政机关有田的、有地的、高级的，对不对？
[00:22:55] 领导的家豪宅非常好，是不是？
[00:22:59] 有名的高级的这样的家有可能会有甲的含义。
[00:23:06] 那我们普普通通的房子是不是就是物？
[00:23:12] 一般人用不起的是吧？
[00:23:17] 好，我们再看这个甲含有价的意思，甲可以当价讲吗？
[00:23:24] 价格的价你用你可以用价想。
[00:23:29] 到什么呢？
[00:23:33] 贵的高。
[00:23:35] 档的。
[00:23:37] 最起初的时候龟壳可以当货币，名贵的很。
[00:23:43] 好好，大家看一看是不是我们可以借助谐音可以想到很多。
[00:23:50] 我们现在头脑当中的就不仅仅是假是壳，是不是还能够想到很多的东西。
[00:23:58] 而且这些东西是不是都对我们断绝的时候，这个所谓的灵感有帮助。
[00:24:05] 什么叫灵感？
[00:24:07] 灵感是当你在特定时期内触发的某种你自己不知道怎么产生的那种感觉，
[00:24:16] 如有神助。
[00:24:17] 但是其实这些灵感都是通过你的合理的思维安排可以获得的。
[00:24:28] 好，大家可以跟上吗？
[00:24:30] 我现在讲慢一点。
[00:24:36] 好，我们现在甲剖析完了，
[00:24:39] 把这音剖析完了之后，我们看看它的形。
[00:24:44] 因为它的形状是头很大，对不对？
[00:24:49] 头很大，所以我们有方有大有高，有首领，
[00:24:55] 有地位高，这样的地位，这样的含义是不是？
[00:25:02] 这都是根据他的形来的那如果我们再往下分，
[00:25:09] 这再往下分，如果这个形作用在人的身体上，
[00:25:17] 好，你看这是不是一棵树。
[00:25:20] 这是不是甲。
[00:25:21] 刚才因我们说完了，这是音。
[00:25:24] 如果你身边有一张纸的话，有笔的话，你也可以跟着我一起画。
[00:25:38] 瘦高直可以。
[00:25:42] 如果在身体上，这个形在身体上。
[00:25:51] 可以表现出什么？
[00:25:55] 发散一下你们。
[00:25:58] 的想象。
[00:26:11] 笔直的很好，魁梧的、壮实的头大的很好。
[00:26:17] 这个甲是不是像一个很大的头？
[00:26:25] 好，由头我们再继续往下联想。
[00:26:32] 还能联想到什么？
[00:26:36] 炸破儿子20年后由头我们还可以想到什么？
[00:26:43] 头发，头发在头上是吧？
[00:26:48] 如果这个甲再加上乙乙是不是弯曲的柔顺的那
[00:26:56] 就更是头发了，
[00:26:58] 对不对？
[00:26:60] 好由头你还可以想到什么？
[00:27:08] 帽子还甲本身是不是就有壳的意思，
[00:27:16] 就有覆盖的意思。
[00:27:17] 头上戴着帽子，如果有两个甲的话，是不是可以想到帽子，一个甲也可以对吧？
[00:27:25] 可以想到脸，可以想到手脑，很好。
[00:27:28] 因为由头我们联想到首脑，如果是人的话，
[00:27:32] 我们马上就可以想到领导人国家元首。
[00:27:37] 如果在国家的角度，我们可以想到领导人国家的元首。
[00:27:42] 如果在公司，那他是什么？
[00:27:48] 是领导、是老板、是总经理、是C E O对不对？
[00:27:55] 好，如果在一个国。
[00:27:57] 家在一个。
[00:27:59] 国家来讲，最重要的是什么地方？
[00:28:03] 从地理位置上来讲，首都如果是人的话，是主席，是总理。
[00:28:10] 好，你看当然在各个领域，
[00:28:14] 他为首的最重要的是不是都是假？
[00:28:28] 好，能不。
[00:28:30] 能听懂？
[00:28:36] 好，你说如果我们按照这样的思路想下去，这个项遇还需要我们刻意的去记吗？
[00:28:43] 好，我们再继续发散。
[00:28:45] 如果在身体当中，这个甲是头头是最重要的，对不对？
[00:28:51] 那么身体当中除了头之外，还有什么也非常重。
[00:28:56] 要的对，很好。
[00:28:58] 心脏好。
[00:28:59] 那么甲可不可以代表心脏呢？
[00:29:08] 也可以，因为它是重要的对吧？
[00:29:12] 因为它是重要的。
[00:29:14] 那么甲还可以代表什么？
[00:29:18] 如果在人身体当中还可以代表什么？
[00:29:22] 非常好，我一直在等这个问题，比如说心脏不是属火吗？
[00:29:29] 没有错，从五行当中心脏确实是属火。
[00:29:32] 那我们是从什么的角度去看的？
[00:29:36] 是从五行的属性的角度，甲是肝脏，心脏属火是不是？
[00:29:41] 是丙对不对？
[00:29:43] 是那个热的。
[00:29:45] 但是如果我们从重要的角度，
[00:29:48] 那么甲是不是也可以有心脏的含义呢？
[00:29:56] 好，甲可以是心脏，甲也可以是肝脏，是不是？
[00:30:04] 好，大家能理解吗？
[00:30:06] 尤其是新同学在这里可不可以理解？
[00:30:11] 所有的向义都不是绝对的。
[00:30:14] 根据他外在情况的不同，根据你当时断局的环境不同。
[00:30:21] 对，是这样的，他可以显不同形状。
[00:30:25] 我举个例子，比如说这个甲有高含义是不是？
[00:30:30] 因为从形状上来讲，这个头很高。
[00:30:45] 赞助物是不是假？
[00:30:49] 这个房子上的烟囱是不是假？
[00:30:52] 在战样一当中你是不是可以找到房子上的烟囱是不是不假？
[00:30:59] 好，这个。
[00:31:00] 大家。
[00:31:01] 都认同是吧？
[00:31:04] 此个这个人
[00:31:12] 烟囱我们烟，
[00:31:14] 我问你这个烟囱还有这些吗？
[00:31:25] 然后有同学说不是，是人鬼，是甲加乙。
