
========== 绗?1 闆?==========
[00:00:21] 好考一下大。
[00:43:37] 那这个时候我。
[00:43:38] 们可以有一些思路。
[00:43:40] 但是最好就是说你要这种要你的这种思维方式特别强，你才能想得到。
[00:43:47] 所以给别人配数字，相当于给别人开药方也不是那么简单。
[00:43:54] 你看局简单的话都给以配，他这个局太太烦人了。
[00:43:58] 好，所以一种是就把它几个可以补的给他补一下，
[00:44:03] 但是也不一定能解决根本问题。
[00:44:07] 还有一种是专门用来解决，比如说拆解，那么拆这个解你怎么拆？
[00:44:13] 从注语上来怎么拆？
[00:44:15] 看看大家集思广益想想办法。
[00:44:24] 有没有什么办法？
[00:45:09] 己在这里是什么问题？
[00:45:13] 是不是甲戌己戌行贵，
[00:45:19] 实际上是不是几次就是狗在这里是不是？
[00:45:23] 所以六九你们家是不是死过狗是吧？
[00:45:30] 是虚行味，我们把这个虚给合掉是吧？
[00:45:38] 虚跟什么合？
[00:45:49] 去东什么河？
[00:46:04] 反正你们家男的狗就活不长，狗不好的话，你也不好，是吧？
[00:46:20] 徐定卯相合是不是11年.
[00:46:27] 那是很长的。
[00:46:35] 一只卯，然后，
[00:46:39] 子丑寅卯卯是的，巳是吧？
[00:46:46] 你这个念四是吧，但是四感觉不太好是吧？
[00:46:52] 对，那你妈数数，你就练妈妈救我，妈妈救我。
[00:47:35] 好，其实这个就是只是给的思路，但是咱们不一定能用这个咒语来解决。
[00:47:41] 就是说咒语不是什么病毒治，
[00:47:44] 所以他这个就是属于是可能咒语效果不是太好，还是得要找其他方法。
[00:47:54] 但是可以往这。
[00:47:56] 个方面试一试。
[00:48:05] 先最好优先先按从那个行为上面把这个东西给解决一下，处理一下。
[00:48:27] 这个痛风要给他讲一下，我原来就是在外面，我们找了很有学了很多老师。
[00:48:34] 每次上课的时候都有些这种民间的，包括是正规医院的这种各种这种高手，
[00:48:41] 有的是主任，有的是院长，有的是民间的一些大师，他们都有方法。
[00:48:46] 然后我们有有的时候在上课的时候，大家就比方法，
[00:48:51] 有的有的把有的平时把自己这个手艺当宝贝一样的来到我那个圈子里面，
[00:48:58] 一般来说都互相被别人看不起。
[00:49:02] 他有做小针刀的，也有其他的，但是我碰到最好效果最好的是放血。
[00:49:11] 因为我有次跟有个老师那边去学，然后有很多老师专家都去他那边去上课。
[00:49:18] 但是那个时候就来了一个痛风的，他当时就是给他调理，
[00:49:22] 他就是跟我们助油是一脉的，但是他不是助油老师，
[00:49:26] 但是他上课的话也借用了一些助油里面的知识。
[00:49:31] 他就后来调没调好，其他的这个医生也上手就没放好。
[00:49:35] 后来有个人就给他放血放了。
[00:49:38] 那么放权他通常来说，
[00:49:44] 在这个脚放血这个地方，脚上如果痛的话，
[00:49:50] 通常是在三阴交这一块，从这里面找地方放血。
[00:49:57] 那么他这个我给你们讲一下，你可以考虑从哪个地方入手。
[00:50:26] 嗯。
[00:50:34] 我叔发哪去了？
[00:50:51] 你等一下我这个输入法亲。
[00:51:08] 你打开汉字。
[00:51:10] 这个。
[00:51:45] 不是因为我最近这高级电脑有点问题，所以我把它给全部删了，重装一下，但是。
[00:52:17] 因为这个六九的他是学中医的，
[00:52:22] 所以我们用的是奇经八脉。
[00:52:35] 稍微讲一点点。
[00:52:39] 但是因为我这个也我人生中说的第一个业做
[00:52:47] 的第一个收费业务就是用的这个东西。
[00:52:52] 但是那个时候还是很青涩。
[00:52:59] 应该还是用那个好吧。
[00:53:31] 但这个很多同学估计用不着，
[00:53:35] 我自己使用的也不多，所以我不能承诺这个效果。
[00:53:40] 但是你们有几个学中医的话，你们可以自己去测试一下。
[00:53:49] 因为我们就是平时很少用的。
[00:53:53] 这些方法。
[00:54:05] 这个奇经八脉跟易学风水上结合，
[00:54:10] 其实就是用天干纳甲，
[00:54:15] 用八卦大甲来对应的人体的相邻的穴位。
[00:54:21] 我们简单来说其实就是这样子的。
[00:54:25] 好，如果是有些医学常识的，竹林窟。
[00:54:33] 竹林哭泣。
[00:54:43] 好问你讲这个足林气势是什么？
[00:54:47] 经是哪一，
[00:54:49] 正经里面是哪一个经是来震经，胆经列缺？
[00:54:59] 费劲，还不错。
[00:55:01] 那么在奇经八脉里面，
[00:55:05] 公孙你们有没有学奇金宝妹？
[00:55:18] 很少。
[00:55:20] 用。
[00:55:26] 好，他这个问题，你看是不是全部在汇集在坤工，
[00:55:32] 坤工在这里对应的是哪一个？
[00:55:35] 是不是赵海？
[00:55:37] 赵海在奇经白脉里面，属于是阴窍脉。
[00:56:02] 好，我们找一张图看看赵。
[00:56:05] 海在哪个位置。
[00:56:47] 看到没有？
[00:56:49] 就在这个位置，
[00:56:52] 所以你这个不管三七二十一是不是你从赵海入手，
[00:56:59] 那么赵海怎么入手？
[00:57:02] 你如果是用针灸的话，你像他这种，对，像他这个其实不适合用针灸，
[00:57:08] 你应该用放血把脊给释放开，
[00:57:11] 所以你应该考虑在照海处放血，而且进针要深一点。
[00:57:16] 你最好拿个注射器扎进去，他您的死门比较那个，
[00:57:21] 你拿注射扎子在里面抽一点出来，或者你如果是放的话，
[00:57:27] 你得要你不能太浅，你不能拿那个放去笔的那个那个头，
[00:57:33] 你也得最少拿30针，或者最好是拿那个注射器的针头来放。
[00:57:38] 他们自己搞这个，有什么下不下来说。
[00:57:45] 所以你下次痛的时候，如果是你说实在忍不了，实在不敢，那么你就揉好不好？
[00:57:52] 你脚痛的时候你就揉赵海穴。
[00:57:55] 好，那赵海穴的话这里在坤宫，坤宫是什么样子？
[00:57:59] 卦是不是这样子的？
[00:58:03] 那么你揉的方式。
[00:58:05] 用慢的。
[00:58:06] 方式揉这个阴阴的两个对开的话是慢长，阳的话是快。
[00:58:12] 所以你这样咦摁下去放再松好展，
[00:58:16] 咦慢慢就是很有内劲的一点点用按长按知道吗？
[00:58:21] 有的话你要短按，就短按揉很足快，你的这叫长按，
[00:58:27] 用力找到正海这一块，所以你痛的时候就点这一块。
[00:58:32] 你要想好的稍微彻底一点的话，那么你就最好是放学在这块。
[00:58:42] 听明白没有？
[00:58:48] 试试看，我不给你保。
[00:58:51] 证效果。
[00:58:52] 其他同学也记住，你可以把这个记住。
[00:58:56] 如果是说因为健康问题很难调整的，
[00:58:59] 那么你想象就是说用奇门来找穴位，你就对这几个穴位就行了。
[00:59:04] 哪个宫位出的病哪个宫位出的病你就调哪个。
[00:59:09] 因为我们看病的话是看天瑞心，
[00:59:11] 实际上就是说身上只要有四害的地方都可以断病。
[00:59:16] 他可能不是病灶，但是都有些问题。
[00:59:19] 所以你想解决哪一个问题的话，你就找他所对应的这个奇经八脉，是。
[00:59:26] 不是？
[00:59:31] 内关是首胜啊。
[00:59:37] 你都可以试一试，但实际上他没有这么简单。
[00:59:40] 但是你可以用简单的方法找这个地方的话，你实在不知道怎么样，
[00:59:46] 你就最笨的方法就是点压，你到这一块去找痛点，
[00:59:50] 到他所对应的这个穴位去找痛点。
[00:59:53] 你就附近的话，前后左右都找一找，按一按，找个尖一点的这个笔，
[00:59:59] 但是不要太尖，前面是圆一点的去扎，扎到痛点的话你就死命中这一块。
[01:00:06] 听懂没有？
[01:00:21] 这个地球你按一下你的赵。
[01:00:24] 海区痛不痛？
[01:00:33] 好吧，你就对。
[01:00:37] 付他。
[01:00:41] 后面的课程跟大讲一下，
[01:00:44] 咱们这个启蒙高级班现在有个打算，以后每周上一节课，
[01:00:52] 可能是每周一上节课，那么每一节课时间可能不会太长。
[01:00:58] 我们就是选从学院中间挑选每一节课给一位学员解决问题。
[01:01:10] 暂时认为想法，如果是实事的话，
[01:01:16] 是下周开始，学员，然后优先是新学员，
[01:01:23] 报名那个申请之后我们抽，
[01:01:28] 就是抽的方式。
[01:01:32] 那么过程中如果可能涉及一些问题的话，
[01:01:38] 就涉及一些其大的知识，那么在过程中再去讲解，
[01:01:45] 所以这节课其实讲了两个原来没有讲过的知识。
[01:01:50] 但是那个数字，西门的数字疗法我是用的比较多，尤其给一些病人，
[01:01:56] 尤其是那些比较虔诚的老太太，我也不愿意花时间或者老是跟他们去调理。
[01:02:03] 他们自己平时练佛也比较虔诚，就给他们咒语，他们自己念。
[01:02:11] 期末高级班的大部分内容，这一周周就结束。
[01:02:17] 结束之后下周一是咱们的一个通灵的初级课。
[01:02:25] 但是这个通灵的话这个名字不好定。
[01:02:30] 所以我们可以考虑到，
[01:02:32] 因为在这中间确实有很多是啊我自己的心得，
[01:02:38] 所以这个可能叫。
[01:02:41] 明绝班。
[01:02:46] 考虑喜欢这个名字，其实就是一个凌厉的一个觉醒。
[01:02:52] 那么这个初级班以后我们可能会慢慢淡化一些宗教上的东西。
[01:02:59] 因为确实在这个灵性的开启中间，开启这方面我在这么多年尝试，
[01:03:05] 然后后来总结了一些很多的经验和专门的训练方式。
[01:03:10] 大部分的跟宗教道和者传统的这些道法的方式是没有太多关系的。
[01:03:19] 但是最终到一定程度，
[01:03:21] 我们会再回到在实用的实战的某一个方面，回到道法中来。
[01:03:28] 好，这个就是。
[01:03:34] 下周下周这个初级班的话不是讲自
[01:03:42] 身能力开发，
[01:03:43] 而是说借助一些工具。
[01:03:47] Vip是免费，不是vip的话学费也不高。
[01:04:43] 那数都。
[01:04:44] 数不清。
[01:04:47] 5加3等于88加9，27、
[01:04:53] 36、43，
[01:05:01] 不sure，我靠，666，你跳我三。
[01:05:10] 刚刚说了多少，50是吧？
[01:05:12] 好挂50，后面都给你输了。
[01:05:53] 好，你看膝盖痛，天瑞心久地心家务，这心是什么？
[01:06:00] 这心就是补了钙是吧？
[01:06:05] 膝盖痛最常见的原因是什么？
[01:06:16] 补了钙卡马了，牙齿上卡不了皮，这是膝盖痛最常见的问题原因。
[01:06:38] 然后看对面，稍微对面看瞄一眼。
[01:06:45] 你那个阴家丁这是什么？
[01:06:49] 有炎症，辅助一下，稍微有一点炎症情况。
[01:06:56] 股刺也有可能是吧？
[01:06:58] 也有可能，但是它这个入窝。
[01:07:01] 好，那么重点的话我们还是回到这个昆工难。
[01:07:07] 像昆工这种格局，实际上我们就完整的按照他的数字念就可以了。
[01:07:15] 9D除舌阴。
[01:07:18] 六白玄帝，十七乾宫也无所谓。
[01:07:25] 如果你是年命是乙的话，那么你就考虑一下这个乾宫，不是的话都没关系。
[01:07:32] 乙的话是85年，丁的话是87年。
[01:07:36] 这两年的话你考虑一下。
[01:07:39] 不是也为无所谓。
[01:07:43] 这个乙的话它表现不是痛，这是脚软。
[01:07:49] 好，这个七天润星是暗，死也是暗。
[01:07:54] 心甲乙丙丁戊己庚辛，
[01:08:00] 壬癸辛氏八戊。
[01:08:12] 722858596722858596。
[01:08:17] 好，练的时候把手放在膝盖上。
[01:08:23] 那么他这个你马星的话可以带一点动的信息。
[01:08:29] 所以你练的时候用手扶在膝盖上，就是用掌心在膝盖上揉，
[01:08:35] 或者是在膝盖上画圈，一边练一边揉，
[01:08:39] 一边练的时候感觉到这个膝盖在发热发烫，发热发烫，最后很烫。
[01:08:48] 722858596722858596722858596，现在就可事试。
[01:09:06] 你可以盘腿，也可以坐着在里面舒服。
[01:09:10] 因为你时间要比较长，是不是？
[01:09:13] 吸个痛的话，你也弄个半个小时是吧？
[01:09:39] 好，你看像这个格局他有没有什么大问题？
[01:09:53] 是不是没有大问题，而且指的空亡，关键他这个空王月历还填10。
[01:09:59] 所以说明可能我们大部分的这次膝盖痛的同学，
[01:10:05] 可能他不是有严重的问题。
[01:10:08] 但是浮印局毕竟代表慢酒气，代表黄脉，所以它也有可能是什么？
[01:10:14] 也有可能不是一时的。
[01:10:16] 他确实可能是这种，可能就也很久了，或者是老早就有。
[01:10:22] 但是并不是什么并不影响，偶尔特殊时候可能会有感觉，
[01:10:27] 大部分时候可能也并没有什么感觉。
[01:10:31] 他应该是这么可能表现这么种症状，对不对？
[01:10:39] 所以你只要补充一下他的
[01:10:47] 能量就可以了。
[01:10:51] 他的格局也不是算太差，另外就是说稍微有点炎重，
[01:10:57] 那么你揉的时候可以怎么样呢？
[01:10:59] 可以在你的对面点两个蜡烛。
[01:11:02] 从你如果脚是正坐的话，对面是么两个钉钉是吧？
[01:11:06] 你的左脚膝盖对一个蜡烛，右脚膝盖对一个蜡烛，
[01:11:10] 就算聪明的，但你不要点着了，就是有一点距离。
[01:11:14] 无非就是说你在揉的时候和练咒的时候刚好两个蜡烛。
[01:11:19] 你从你的视线角度来看的话，
[01:11:21] 刚好两个蜡烛在拷着你的脚一样的，然后一边揉一边练。
[01:11:29] 听懂。
[01:11:30] 没有？
[01:11:31] 那么还有。
[01:11:33] 一种方式可以跪拜。
[01:11:37] 你不要以为这个吸热不好了，不好背不好跪。
[01:11:42] 如果是说老问题了，如果是说临时的问题，就最近的没有关系，
[01:11:48] 这种空往很快就过去，它是跟月历有关，跟季节有关。
[01:11:53] 到了这个时候，如果是老问题了，好几年好多年了，
[01:11:58] 那么要多跪一跪，多拜一拜，
[01:12:02] 临空亡也拜的不够，拜什么拜什佛。
[01:12:11] 啊膝盖热吗？
[01:12:19] 你看哪个有缘。
[01:12:21] 白哪个呗。
[01:12:39] 没说话，现在好听。
[01:12:42] 明白没有？
[01:12:46] 这个明细你也记得通，现在练完之后，
[01:12:52] 感觉这边是不是好一些是吧？
[01:12:57] 没有摩擦身，你是原来是可能积液减少，是不是棒油板磨损，
[01:13:04] 揉一揉气血引过去了，练一练把把这个气血补补上去了。
[01:13:10] 那么丁在这里的话也代表什么？
[01:13:14] 是有刺或者有磨损是吧？
[01:13:17] 电伤。
[01:13:21] 有多花点时间。
[01:13:23] 宁去如出出丝也不要。
[01:13:26] 大意，要求任了把理，认真对待。
[01:13:29] 你只要认真对待，基本上还是有效果的。
[01:13:33] 一般来说很多的问题效果是不会比吃药差的，
[01:13:38] 关键是很多人吃药能吃几年是吧？
[01:13:42] 做这个东西的话，他做了几天，
[01:13:47] 今天这个有没有什么还有没有什么问题，今天还是讲一下。
[01:13:55] 尤其这个调用数字调健康的，最好是空王入目的，
[01:14:00] 如果是畸形的话，就最好你要考虑着避一下。
[01:14:08] 进行时就比较复杂了，因为你要懂点医学知识。
[01:14:15] 星和门是按他落的宫位的数代表的数字。
[01:14:21] 比如天蓬星。
[01:14:22] 就是一，天冲星就是3。
[01:14:25] 听着没有他后天八卦所在的宫位，
[01:14:29] 天瑞星在空外宫，死门也在空外宫，所以他就是2。
[01:14:58] 好。
[01:14:58] 其他同学。
[01:14:60] 没有什么问题，不是这数字都是固定的，没有变化。
[01:15:10] 就是新河门按所在的宫位。
[01:15:36] 手腕受伤的这个冰棒，你有没有学过猪油？
[01:15:45] 像这个运动损伤的，你光那个注还是有限的。
[01:15:52] 因为这个运动损伤的话，大部分他都会牵连，
[01:15:56] 可能有很多会牵连多多少少这个关节有些小错位，但是你没有感觉。
[01:16:03] 所以首先第一个还是要找，如果是很长时间都不好，或者很容易复发，
[01:16:10] 就是一次犯之后一次受伤，后面经常容易受伤，基本上是有错位。
[01:16:16] 所以你要是那个的话，用记不住，或者找一个找枕骨的，
[01:16:20] 先把你手检查一下有没有问题，有问题了复一下胃。
[01:16:24] 复位以后再考虑念咒。
[01:16:26] 因为如果有受伤的话，你是畸形，畸形不能念，复位之后就入部了再去念咒。
[01:16:38] 啊，嗯。
[01:16:44] 好，如果没有什么问题的话，今天就到这里。
[01:16:53] 这个就是你们有客户来问这个健康问题的，哪里痛的。
[01:16:59] 你用这个方式想我原来在天涯上就卖这个咒，500块钱一个，
[01:17:07] 发个帖，然后发很多免费的咒，然后再给别专门配咒，
[01:17:12] 他有什么病的来问我说配个咒500块钱，他就付了款，
[01:17:18] 付了款就给他起个去，然后告这个数字他就念。
[01:17:24] 效果还挺好。
[01:17:26] 验证了不少下来。
[01:17:34] 你跟住游配合，这注油是治大病的，
[01:17:41] 治根的这是治小病的。
[01:17:43] 不会，你讲清楚的就是我不保证效果，
[01:17:47] 你到医院里看了病，看病没效果也不退款的。
[01:17:56] 有一些人，包括有些同学，他可能会说这种话说没算准我退你钱，
[01:18:02] 或者是说给你布局没效果退款。
[01:18:05] 其实说这种话的人我原来觉得这是有把握的人敢说无效退款或者才说这种
[01:18:11] 没有把握的人才说这种话，
[01:18:14] 他要正把话说的。
[01:18:18] 很圆。
[01:18:24] 好，今天就到这里，同学们如果没有什么问题，就这样。
[01:18:55] 明天。
[01:19:02] 明天大概九点左右，八点半到九点左右。
[01:19:10] 明天是和和爱仙和金冠圣母诞辰。
[01:19:14] 还有和禾加持的，还有要开天眼的。
[01:19:18] 这个金光圣母加持里面对外我们就是说这个和和爱线的加持。
[01:19:28] 最好晚上，不要吃的太荤腥，
[01:19:33] 晚上不要吃的过饱。
[01:19:37] 好，有同学就这样，可以报。
[01:19:56] 再来瓶。
[01:20:21] 后天晚上原则上有课，但是我可能后天会出差，如果来不及的话，后面再给他补。
[01:20:35] 好，同学们再见，拜拜。
